path,height,width,px_size,mm_size,size_class,cluster
/home/aubrey/Desktop/gpepp_nursery/33/33-116.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-019.png,8,24,24,0.6597938144329897,0.6-to-0.7-mm,2
/home/aubrey/Desktop/gpepp_nursery/33/33-004.png,10,7,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-044.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-025.png,54,12,54,1.4845360824742269,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-009.png,9,3,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-136.png,6,3,6,0.1649484536082474,0.1-to-0.2-mm,2
/home/aubrey/Desktop/gpepp_nursery/33/33-139.png,99,31,99,2.7216494845360826,2-to-3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-064.png,7,6,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-051.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-082.png,6,9,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-059.png,30,8,30,0.8247422680412371,0.8-to-0.9-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-073.png,12,17,17,0.4673539518900343,0.4-to-0.5-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-125.png,14,18,18,0.4948453608247423,0.4-to-0.5-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-027.png,33,26,33,0.9072164948453608,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-034.png,41,21,41,1.127147766323024,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-109.png,7,6,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-035.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-093.png,12,6,12,0.3298969072164948,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-098.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-087.png,10,6,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-115.png,11,7,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-048.png,8,9,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-030.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-015.png,7,10,10,0.274914089347079,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-001.png,13,7,13,0.3573883161512027,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-029.png,9,12,12,0.3298969072164948,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-022.png,92,276,276,7.587628865979381,7-to-8-mm,-1
/home/aubrey/Desktop/gpepp_nursery/33/33-067.png,11,9,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-131.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-005.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-055.png,6,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-017.png,27,13,27,0.7422680412371134,0.7-to-0.8-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-089.png,80,65,80,2.1993127147766325,2-to-3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-054.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-045.png,9,9,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-014.png,14,12,14,0.3848797250859107,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-117.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-114.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-103.png,9,16,16,0.4398625429553264,0.4-to-0.5-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-141.png,18,4,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-102.png,10,8,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-020.png,6,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-094.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-033.png,2,2,2,0.0549828178694158,less-than-0.1-mm,-1
/home/aubrey/Desktop/gpepp_nursery/33/33-012.png,55,32,55,1.5120274914089349,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-127.png,11,13,13,0.3573883161512027,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-121.png,19,17,19,0.5223367697594502,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-122.png,9,17,17,0.4673539518900343,0.4-to-0.5-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-056.png,14,9,14,0.3848797250859107,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-132.png,12,17,17,0.4673539518900343,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-023.png,9,7,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-111.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,3
/home/aubrey/Desktop/gpepp_nursery/33/33-058.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-120.png,9,8,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-042.png,40,13,40,1.0996563573883162,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-113.png,10,7,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-002.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-076.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-053.png,12,7,12,0.3298969072164948,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-137.png,32,9,32,0.8797250859106529,0.8-to-0.9-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-032.png,138,83,138,3.7938144329896906,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-057.png,6,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-096.png,6,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-124.png,25,9,25,0.6872852233676976,0.6-to-0.7-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-138.png,4,3,4,0.1099656357388316,0.1-to-0.2-mm,2
/home/aubrey/Desktop/gpepp_nursery/33/33-061.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-040.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-060.png,9,9,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-090.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,3
/home/aubrey/Desktop/gpepp_nursery/33/33-077.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-112.png,6,7,7,0.1924398625429553,0.1-to-0.2-mm,3
/home/aubrey/Desktop/gpepp_nursery/33/33-000.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-075.png,10,7,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-108.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-129.png,28,13,28,0.7697594501718213,0.7-to-0.8-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-088.png,113,75,113,3.106529209621993,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-003.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-100.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-008.png,22,11,22,0.6048109965635738,0.6-to-0.7-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-043.png,7,6,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-016.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-013.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,3
/home/aubrey/Desktop/gpepp_nursery/33/33-041.png,9,8,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-079.png,17,13,17,0.4673539518900343,0.4-to-0.5-mm,0
/home/aubrey/Desktop/gpepp_nursery/33/33-106.png,7,9,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-135.png,7,9,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/33/33-063.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,3
/home/aubrey/Desktop/gpepp_nursery/33/33-091.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-004.png,52,32,52,1.429553264604811,1-to-2-mm,2
/home/aubrey/Desktop/gpepp_nursery/26/26-009.png,61,180,180,4.948453608247423,4-to-5-mm,0
/home/aubrey/Desktop/gpepp_nursery/26/26-000.png,6,57,57,1.5670103092783505,1-to-2-mm,2
/home/aubrey/Desktop/gpepp_nursery/26/26-008.png,163,16,163,4.481099656357388,4-to-5-mm,0
/home/aubrey/Desktop/gpepp_nursery/26/26-014.png,123,120,123,3.381443298969072,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-012.png,61,101,101,2.776632302405498,2-to-3-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-001.png,115,69,115,3.161512027491409,3-to-4-mm,0
/home/aubrey/Desktop/gpepp_nursery/26/26-010.png,299,55,299,8.219931271477662,8-to-9-mm,-1
/home/aubrey/Desktop/gpepp_nursery/26/26-007.png,182,78,182,5.003436426116839,5-to-6-mm,0
/home/aubrey/Desktop/gpepp_nursery/26/26-015.png,30,13,30,0.8247422680412371,0.8-to-0.9-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-011.png,64,7,64,1.7594501718213058,1-to-2-mm,2
/home/aubrey/Desktop/gpepp_nursery/26/26-003.png,29,47,47,1.2920962199312716,1-to-2-mm,2
/home/aubrey/Desktop/gpepp_nursery/26/26-002.png,6,43,43,1.18213058419244,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-006.png,8,115,115,3.161512027491409,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-005.png,117,44,117,3.216494845360825,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/26/26-013.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-010.png,43,18,43,1.18213058419244,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-015.png,35,7,35,0.9621993127147768,0.9-to-1.0-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-007.png,38,25,38,1.0446735395189004,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-002.png,9,11,11,0.3024054982817869,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-011.png,81,91,91,2.5017182130584192,2-to-3-mm,0
/home/aubrey/Desktop/gpepp_nursery/31/31-009.png,36,15,36,0.9896907216494846,0.9-to-1.0-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-003.png,35,34,35,0.9621993127147768,0.9-to-1.0-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-004.png,9,11,11,0.3024054982817869,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-001.png,121,66,121,3.3264604810996565,3-to-4-mm,0
/home/aubrey/Desktop/gpepp_nursery/31/31-008.png,12,13,13,0.3573883161512027,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-012.png,11,19,19,0.5223367697594502,0.5-to-0.6-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-013.png,9,14,14,0.3848797250859107,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-006.png,12,28,28,0.7697594501718213,0.7-to-0.8-mm,0
/home/aubrey/Desktop/gpepp_nursery/31/31-005.png,99,140,140,3.848797250859106,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-016.png,75,32,75,2.061855670103093,2-to-3-mm,0
/home/aubrey/Desktop/gpepp_nursery/31/31-014.png,20,6,20,0.5498281786941581,0.5-to-0.6-mm,1
/home/aubrey/Desktop/gpepp_nursery/31/31-000.png,35,14,35,0.9621993127147768,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-008.png,10,25,25,0.6872852233676976,0.6-to-0.7-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-002.png,11,20,20,0.5498281786941581,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-006.png,19,22,22,0.6048109965635738,0.6-to-0.7-mm,1
/home/aubrey/Desktop/gpepp_nursery/25/25-001.png,18,70,70,1.924398625429553,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-004.png,35,18,35,0.9621993127147768,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-007.png,6,10,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-000.png,17,58,58,1.5945017182130583,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-003.png,12,8,12,0.3298969072164948,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/25/25-005.png,38,15,38,1.0446735395189004,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-066.png,33,14,33,0.9072164948453608,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-044.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-038.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-024.png,7,6,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-067.png,161,191,191,5.25085910652921,5-to-6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-020.png,35,35,35,0.9621993127147768,0.9-to-1.0-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-070.png,64,33,64,1.7594501718213058,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-077.png,13,36,36,0.9896907216494846,0.9-to-1.0-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-047.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-007.png,11,22,22,0.6048109965635738,0.6-to-0.7-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-003.png,12,23,23,0.6323024054982818,0.6-to-0.7-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-034.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-059.png,13,12,13,0.3573883161512027,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-023.png,12,8,12,0.3298969072164948,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-057.png,10,8,10,0.274914089347079,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-004.png,63,81,81,2.2268041237113403,2-to-3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-025.png,18,13,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-042.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-028.png,14,16,16,0.4398625429553264,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-062.png,16,19,19,0.5223367697594502,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-065.png,9,7,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-055.png,29,41,41,1.127147766323024,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-050.png,27,14,27,0.7422680412371134,0.7-to-0.8-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-048.png,16,9,16,0.4398625429553264,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-064.png,39,7,39,1.0721649484536082,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-075.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-002.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-019.png,11,16,16,0.4398625429553264,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-061.png,29,18,29,0.7972508591065293,0.7-to-0.8-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-045.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-016.png,8,9,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-000.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-037.png,12,14,14,0.3848797250859107,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-069.png,18,16,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-018.png,10,20,20,0.5498281786941581,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-040.png,256,124,256,7.037800687285223,7-to-8-mm,-1
/home/aubrey/Desktop/gpepp_nursery/27/27-027.png,16,12,16,0.4398625429553264,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-080.png,7,10,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-043.png,13,18,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-021.png,13,18,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-058.png,38,14,38,1.0446735395189004,1-to-2-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-053.png,12,8,12,0.3298969072164948,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-010.png,11,10,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-074.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-035.png,10,35,35,0.9621993127147768,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-008.png,8,32,32,0.8797250859106529,0.8-to-0.9-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-006.png,244,153,244,6.707903780068729,6-to-7-mm,-1
/home/aubrey/Desktop/gpepp_nursery/27/27-051.png,7,10,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-072.png,120,18,120,3.2989690721649483,3-to-4-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-031.png,9,18,18,0.4948453608247423,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-049.png,14,8,14,0.3848797250859107,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-056.png,12,9,12,0.3298969072164948,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-009.png,9,11,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-013.png,17,13,17,0.4673539518900343,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-012.png,26,18,26,0.7147766323024055,0.7-to-0.8-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-022.png,8,14,14,0.3848797250859107,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-052.png,21,11,21,0.5773195876288659,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-068.png,9,19,19,0.5223367697594502,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-071.png,11,11,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-046.png,38,26,38,1.0446735395189004,1-to-2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-076.png,9,8,9,0.2474226804123711,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-036.png,15,16,16,0.4398625429553264,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-026.png,15,20,20,0.5498281786941581,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-073.png,7,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-039.png,14,13,14,0.3848797250859107,0.3-to-0.4-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-079.png,78,83,83,2.281786941580756,2-to-3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-063.png,32,34,34,0.9347079037800688,0.9-to-1.0-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-029.png,8,10,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-017.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-005.png,11,11,11,0.3024054982817869,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-001.png,10,10,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-032.png,14,11,14,0.3848797250859107,0.3-to-0.4-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-030.png,8,7,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-041.png,9,7,9,0.2474226804123711,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-011.png,7,6,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-014.png,10,7,10,0.274914089347079,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-054.png,8,8,8,0.2199312714776632,0.2-to-0.3-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-078.png,21,17,21,0.5773195876288659,0.5-to-0.6-mm,0
/home/aubrey/Desktop/gpepp_nursery/27/27-060.png,7,7,7,0.1924398625429553,0.1-to-0.2-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-015.png,15,12,15,0.4123711340206185,0.4-to-0.5-mm,1
/home/aubrey/Desktop/gpepp_nursery/27/27-033.png,11,8,11,0.3024054982817869,0.3-to-0.4-mm,1
